Geography,Gender,NumOfProducts,HasCrCard,IsActiveMember,Exited,CreditScore,Age,Tenure,Balance,EstimatedSalary
France,Female,2,1,0,0,0.584294840530609,0.10281024149414371,-0.004425957213915414,-1.2258476714090278,-1.0266017396260925
France,Female,1,0,0,0,0.5015206348426676,0.9609925578058589,-1.0417596792253108,-1.2258476714090278,0.09859163695123932
Spain,Male,2,0,1,0,2.063883767202561,-0.8507256655188732,-1.0417596792253108,-1.2258476714090278,-1.2546706569933173
Spain,Male,1,1,0,0,1.8362547015607225,-1.0414328469214764,1.03290776479748,0.9340752999193427,-0.3605499737758003
Germany,Male,2,1,1,0,2.063883767202561,-0.8507256655188732,-0.004425957213915414,0.7488613824438481,0.036343535343536564
Spain,Male,1,1,1,0,0.6360287190855723,0.7702853764032556,-1.3875375865624426,1.016136661455037,-0.07599879967538366
France,Male,1,1,0,0,-0.1710197863718562,0.48422460429935044,1.378685672134612,1.1775953584970698,-0.7471832768822396
Germany,Male,1,0,0,0,0.8222706818834405,0.5795781950006521,0.3413519501232164,1.224392272478979,1.084862721386381
Germany,Male,2,0,1,0,0.35666577488877016,0.38887101359804876,1.378685672134612,0.5145275818329448,1.6470560718022436
Spain,Male,1,1,1,0,1.6396659630518617,-0.5646648934149681,1.378685672134612,-1.2258476714090278,0.4165606449467576
Spain,Female,1,1,0,1,0.584294840530609,-0.3739577120123647,-0.695981771888179,-0.3175196126906538,-1.427686345710429
Spain,Male,1,1,0,0,-0.026164926417958756,-0.6600184841162697,1.03290776479748,-1.2258476714090278,0.5836294692913682
Spain,Female,2,1,1,0,1.1326739532132206,1.7238212834162723,-1.3875375865624426,-1.2258476714090278,-1.303984993720109
Germany,Female,2,0,1,0,1.598278860207891,-0.5646648934149681,-0.695981771888179,0.4676337038426274,-1.1608783863232184
France,Female,2,1,0,0,-0.6780117962104972,0.0074566507928420294,0.6871298574603482,-1.2258476714090278,-1.6987137461338908
Spain,Female,1,1,1,0,-0.5745440391005705,-0.8507256655188732,-0.004425957213915414,0.38781838133805957,1.3610510033476504
France,Male,2,1,0,0,-0.21240688921582687,0.2935174228967471,0.3413519501232164,-1.2258476714090278,1.0886851715351085
Germany,Male,2,1,0,0,-0.2434472163488049,-0.9460792562201749,-0.004425957213915414,1.0106004172526533,-0.33878833487521637
Germany,Female,2,0,1,0,-0.20206011350483422,-0.18325053060976135,-1.0417596792253108,0.7262817504429053,-1.3379726651703638
Germany,Male,1,0,1,0,1.2982223645891036,-0.08789693990845966,-0.004425957213915414,0.5737033538601736,-0.17730937871734917
Spain,Female,2,1,1,0,0.2635447934898361,-0.27860412131106305,-0.35020386455104724,-1.2258476714090278,-1.685288568091288
Spain,Female,2,0,0,0,1.1119804017912354,0.10281024149414371,-0.004425957213915414,0.2726841191096925,0.40218272355209966
France,Male,2,0,1,0,-0.13997945923887817,-0.5646648934149681,-1.7333154938995745,0.8938334734479991,-0.44345133937516196
France,Male,2,1,0,0,2.063883767202561,-1.80426157253189,0.6871298574603482,-1.2258476714090278,-1.1963888125706894
Spain,Female,2,1,0,0,-0.5124633848346144,0.48422460429935044,-0.35020386455104724,-1.2258476714090278,-0.7221465935770917
France,Male,1,1,0,0,0.8740045604384039,0.9609925578058589,-0.004425957213915414,0.7290313612334008,0.8470898721408135
Germany,Male,2,1,1,0,-0.3779553005917097,-0.6600184841162697,0.6871298574603482,0.3682534485076241,-0.8515946625410785
Germany,Female,2,1,1,0,0.2221576906458654,-1.7089079818305883,-0.695981771888179,1.4327092673297321,1.1206677173068553
France,Male,1,0,0,0,-0.0882455806839148,-0.8507256655188732,1.03290776479748,0.6572457805226439,-0.6627368985646792
Germany,Female,1,1,0,0,-0.18136656208284888,-0.9460792562201749,-1.7333154938995745,0.9951464378365458,1.6219199234127046
Spain,Male,1,1,1,0,1.2257949346121548,0.0074566507928420294,1.378685672134612,-1.2258476714090278,-0.9106176261764201
Spain,Male,1,1,0,0,1.505157878808957,0.1981638321954454,1.03290776479748,0.4974683271966458,-1.4185917244189818
France,Male,2,1,0,0,0.6670690462185503,-1.518200800427985,0.6871298574603482,1.0055252729712458,-0.6091806889906464
France,Female,1,0,0,0,0.4601335319986969,0.2935174228967471,0.6871298574603482,0.7207028741310402,-0.9340606075612203
France,Female,2,0,1,0,0.9981658689703159,-1.3274936190253817,-0.35020386455104724,-1.2258476714090278,-1.0094414042186155
Germany,Female,1,0,0,1,-0.6883585719214899,1.4377605113123673,-1.3875375865624426,0.01391923488605986,0.6625685771758314
France,Male,1,1,1,0,-1.8058103487086987,0.10281024149414371,0.3413519501232164,-1.2258476714090278,-1.3451225006159657
France,Female,1,0,1,0,2.063883767202561,0.0074566507928420294,0.6871298574603482,0.04446081401047206,1.5097217432101477
France,Male,1,1,0,0,-1.2574312360260869,-0.8507256655188732,-1.0417596792253108,0.6380295975803008,-0.43133016250011924
Spain,Female,1,0,1,1,-0.6883585719214899,1.9145284648188758,-1.3875375865624426,-1.2258476714090278,0.524623894656794
Germany,Male,1,1,0,0,-0.6676650204995045,-0.4693113027136664,1.378685672134612,-0.03487625956667461,-1.4790268488066578
Germany,Male,1,1,0,1,0.24285124206785078,-0.4693113027136664,-1.0417596792253108,1.2230609005486546,1.3149416333523294
France,Male,2,1,0,1,-1.0194553946732554,0.2935174228967471,1.378685672134612,0.9169939278728613,0.017032006651103482
Germany,Female,2,1,1,0,-0.5124633848346144,-0.5646648934149681,0.6871298574603482,0.6081372766345025,0.9202587879005741
France,Male,1,0,0,0,-1.1332699274941749,-0.9460792562201749,0.6871298574603482,0.8176819480214642,-0.24199089709246602
Germany,Female,1,1,0,0,0.9671255418373379,0.1981638321954454,-1.0417596792253108,0.12224710453744168,1.6947040205854789
Spain,Female,2,0,0,0,-0.5745440391005705,-1.518200800427985,1.7244635794717436,0.3949203138018298,-1.0963319804840657
Germany,Male,2,1,0,0,0.7601900276174844,-0.5646648934149681,-0.004425957213915414,0.433997129732481,0.36509041990480273
Spain,Female,1,0,1,1,-1.2160441331821163,1.247053329909764,0.6871298574603482,-1.2258476714090278,1.63497906298915
France,Male,2,0,1,0,-0.336568197747739,-0.18325053060976135,-1.0417596792253108,1.4695628027237921,0.020571016087319254
Germany,Female,1,1,1,1,-1.319511890292043,0.0074566507928420294,-1.3875375865624426,1.0805031332183215,0.3238094537526133
Germany,Female,1,1,0,0,-0.0882455806839148,-0.8507256655188732,-0.004425957213915414,0.8537288390282218,-1.7303396434998943
France,Male,2,1,0,0,-0.6883585719214899,-0.3739577120123647,1.378685672134612,-1.2258476714090278,1.6048477502391194
France,Male,1,0,1,1,-1.3402054417140283,-0.08789693990845966,-0.004425957213915414,0.5474105612860084,0.6332630680722524
France,Female,2,1,0,1,0.11868993353593868,-0.27860412131106305,-0.35020386455104724,1.4492242413502394,0.6743607541563514
France,Female,1,1,1,0,1.1119804017912354,-0.4693113027136664,-1.3875375865624426,1.2445620683965757,-0.6844545432933211
France,Male,1,0,0,0,0.6877625976405357,-0.08789693990845966,0.6871298574603482,0.33613928946502925,1.549107308278672
France,Male,2,1,1,0,-0.40899562772468767,0.10281024149414371,-1.3875375865624426,-1.2258476714090278,0.04273034143545743
Germany,Male,2,1,1,0,1.1947546074791768,0.38887101359804876,0.3413519501232164,0.5705995439645838,-1.1021788581021537
France,Female,2,1,1,0,-0.15032623494987085,-0.4693113027136664,-0.695981771888179,-1.2258476714090278,-0.9622027925134488
France,Female,2,1,1,0,1.691399841606825,0.8656389671045572,0.6871298574603482,-1.2258476714090278,0.5700098822201837
Spain,Male,2,0,0,0,1.1326739532132206,-1.0414328469214764,-1.3875375865624426,1.034592838896766,-1.457247994795314
Germany,Male,2,1,1,0,-0.4503827305686584,0.0074566507928420294,-1.0417596792253108,0.12794089521960206,0.38003974386468303
Spain,Female,1,0,0,1,0.7705368033284771,-0.27860412131106305,-0.35020386455104724,0.6736894339088674,0.5405137896681922
France,Male,1,0,1,0,-0.5228101605456071,-0.18325053060976135,-1.3875375865624426,1.0606351277599526,-0.198588472846633
Germany,Male,2,1,1,0,0.05660927926998263,-1.1367864376227783,-0.35020386455104724,0.6754027318425583,1.0562958970354086
Spain,Male,1,0,0,0,-0.10893913210590014,-0.4693113027136664,-1.3875375865624426,0.9782487364572306,-1.309893950070937
France,Male,2,1,0,0,-2.1886410500154274,-1.0414328469214764,0.6871298574603482,0.5527804440987594,0.6683761556521843
France,Female,1,0,0,0,-1.0504957218062334,-0.08789693990845966,1.03290776479748,0.49359505580623375,0.9973028424813873
France,Male,2,0,0,0,-0.29518109490376826,-0.08789693990845966,-0.004425957213915414,-1.2258476714090278,0.09051896723490253
France,Male,1,0,0,0,0.6670690462185503,-0.4693113027136664,-0.35020386455104724,0.7665535476077565,-0.04012198718173979
France,Female,1,1,1,0,0.0669560549809753,0.1981638321954454,-0.004425957213915414,0.310484856635475,-0.5535677084058253
France,Male,2,1,0,0,0.5429077376866382,-0.27860412131106305,-1.0417596792253108,-1.2258476714090278,0.15129665493769956
France,Male,2,1,0,0,1.567238533074913,-0.5646648934149681,1.03290776479748,-1.2258476714090278,0.758437616207601
Spain,Female,1,0,0,0,1.474117551675979,-0.27860412131106305,-1.7333154938995745,-1.2258476714090278,0.8503783060759691
France,Female,2,0,0,1,-0.99876184325127,-0.3739577120123647,0.3413519501232164,0.6606581122631684,-0.08369482363509506
Spain,Male,2,0,1,0,-1.2160441331821163,-0.08789693990845966,-1.3875375865624426,0.9424491437396858,0.9192884816577434
France,Male,1,1,1,0,0.07730283069196799,-0.27860412131106305,1.03290776479748,1.5638382636260564,-0.0898075790749191
Germany,Male,2,1,1,0,0.6463754947965651,0.10281024149414371,-0.695981771888179,0.6084042882675735,-0.22226724908184156
Spain,Male,2,1,0,1,0.6256819433745797,-0.18325053060976135,-1.0417596792253108,-1.2258476714090278,-0.28016079711732933
France,Male,1,0,0,1,0.19111736351288738,-1.3274936190253817,-1.3875375865624426,1.3040078972075526,-1.087617830529413
France,Female,1,0,1,0,-2.1886410500154274,0.38887101359804876,1.03290776479748,-1.2258476714090278,0.08345086009290813
Spain,Female,2,1,1,0,1.1637142803461988,-0.18325053060976135,0.3413519501232164,-1.2258476714090278,0.8627554490423104
Germany,Female,2,1,1,0,0.48082708342068226,3.344832325338401,-0.695981771888179,0.5062237764781788,-1.4544934031837236
Spain,Female,2,1,0,0,0.5325609619756456,-0.3739577120123647,1.03290776479748,-0.9972562236200332,-0.7894794128992397
Spain,Male,1,0,1,0,0.36701255059976284,0.1981638321954454,0.6871298574603482,0.4209332730558616,1.6488880030331068
Spain,Male,2,1,1,0,-0.22275366492681956,-0.27860412131106305,-1.3875375865624426,1.3666633148323828,0.804788693313591
France,Male,2,1,0,0,1.7845208230057592,-0.08789693990845966,-1.3875375865624426,-1.2258476714090278,0.9827126013873575
Germany,Female,1,0,1,0,0.33597222346678485,-0.3739577120123647,-0.004425957213915414,0.3079272506087363,1.434184271655837
France,Male,1,1,0,0,-0.9884150675402774,-0.18325053060976135,1.378685672134612,0.7770461752151339,-0.6937548764638484
Germany,Male,1,1,0,1,-0.036511702128951426,0.48422460429935044,-0.35020386455104724,0.2800650835381543,-1.104387782869658
France,Female,3,0,0,1,0.6567222705075577,1.1516997392084622,-0.35020386455104724,0.1894881985400789,-1.6385257194471219
Spain,Female,2,1,1,0,2.063883767202561,0.0074566507928420294,1.7244635794717436,-1.2258476714090278,0.7466810866786543
France,Female,2,1,1,0,0.6463754947965651,1.9145284648188758,-0.695981771888179,-1.2258476714090278,-0.6501775188702936
France,Male,1,1,1,0,-2.054132965772523,-0.8507256655188732,0.6871298574603482,0.5841878076420486,-0.01865665685423541
Spain,Female,1,1,0,0,0.33597222346678485,-1.4228472097266833,1.03290776479748,0.35389796713057314,1.5284370030662613
France,Female,1,0,0,0,-0.7607860018984386,-1.23214002832408,-1.3875375865624426,1.6675344590972956,0.40628322382310045
France,Male,1,0,1,0,-1.0194553946732554,-0.5646648934149681,-0.004425957213915414,1.0328779382521927,-1.5505552862340055
Germany,Female,2,1,0,0,1.2257949346121548,-0.7553720748175714,0.6871298574603482,1.1608087249819317,-0.8046414043385075
France,Male,2,0,0,0,0.4187464291547262,-0.08789693990845966,0.6871298574603482,-1.2258476714090278,-0.32122422686991653
France,Female,1,0,1,1,1.7327869444507957,0.9609925578058589,-1.0417596792253108,-1.2258476714090278,1.6034154182458946
France,Male,2,0,0,0,0.9153916632823745,0.1981638321954454,-0.004425957213915414,-1.2258476714090278,0.7614992975727473
France,Female,2,1,1,0,-0.11928590781689281,1.0563461485071606,0.3413519501232164,0.622644053918888,-0.8165845178456903
France,Female,2,1,1,0,0.004875400715019266,2.4866500090266856,-1.7333154938995745,-1.2258476714090278,1.5713361896298808
France,Female,2,0,1,0,1.3292626917220816,-1.23214002832408,-1.7333154938995745,-1.2258476714090278,0.20546426177872018
Germany,Female,1,1,0,0,2.063883767202561,-0.5646648934149681,0.6871298574603482,0.9326533748241411,0.22758220130503146
France,Male,2,1,0,0,1.8466014772717152,-0.08789693990845966,1.378685672134612,-1.2258476714090278,-1.209585151363191
Germany,Male,2,1,1,0,-0.7400924504764532,-0.7553720748175714,-1.0417596792253108,0.22536664463305653,-1.4135537831166014
France,Male,1,1,1,0,-1.4540199745349478,-0.6600184841162697,1.378685672134612,0.4301498222583701,-0.9383546474107642
France,Male,1,0,0,0,-1.2367376846041016,-0.9460792562201749,-0.695981771888179,0.61070802489048,-0.4261132883798405
Germany,Female,1,1,0,0,-0.23310044063781224,-0.27860412131106305,-0.695981771888179,0.23721115887005773,-0.6434677990341189
Spain,Male,2,1,1,0,-0.18136656208284888,-0.6600184841162697,-0.004425957213915414,1.3920222077751525,-0.44646328819811293
Spain,Male,2,0,1,0,0.6567222705075577,0.5795781950006521,1.03290776479748,1.1926476985659533,0.6920632786077613
Spain,Male,1,1,1,0,-0.4814230577016364,-1.518200800427985,1.378685672134612,0.7707667539764059,-1.6140990422889
Spain,Male,2,0,0,0,-0.21240688921582687,-0.3739577120123647,-1.3875375865624426,-1.2258476714090278,1.5082520248652729
Spain,Female,1,1,1,0,2.063883767202561,-0.7553720748175714,-0.35020386455104724,0.23731036667370178,1.0791410445738199
Germany,Female,1,1,1,1,1.4223836731210155,1.7238212834162723,1.03290776479748,0.2761603990144399,1.3921677507711792
France,Female,1,1,1,0,1.5258514302309423,-0.18325053060976135,-0.35020386455104724,0.5647502903267939,-0.2888681653616827
Germany,Male,1,1,0,1,1.2361417103231473,0.5795781950006521,-0.35020386455104724,0.5494059363350682,-1.2855079631745112
Germany,Male,2,1,1,0,-0.84356020758638,-1.3274936190253817,1.378685672134612,1.554205810949467,-0.9687269717114335
Spain,Female,2,0,1,1,-2.333495909969325,-1.6135543911292867,0.6871298574603482,1.4931470139060612,0.6307818315527277
Spain,Female,2,0,0,0,-1.0711892732282189,-0.7553720748175714,1.378685672134612,-1.2258476714090278,-0.013841990321710402
Germany,Male,1,0,0,1,0.7705368033284771,0.5795781950006521,1.03290776479748,0.6479949333072439,1.2759038482991565
France,Male,2,1,1,0,-1.4954070773789185,-0.18325053060976135,-0.004425957213915414,-1.2258476714090278,0.4773901518718422
France,Female,2,1,1,0,-0.19171333779384153,-0.27860412131106305,0.6871298574603482,-1.2258476714090278,-0.8270833009491187
France,Male,1,1,0,0,-0.3158746463257536,-1.6135543911292867,-1.7333154938995745,-1.2258476714090278,-1.1737712870523258
Germany,Male,1,1,0,1,0.12903670924693136,-0.6600184841162697,1.03290776479748,0.867736051330445,-0.9203822456674416
Spain,Female,2,0,1,0,0.5118674105536603,0.6749317857019538,-0.004425957213915414,-0.3190186281793171,-0.9505890266808038
Germany,Male,1,1,1,0,0.47048030770968957,-0.08789693990845966,0.3413519501232164,1.055068592321885,-1.6010357293522703
Spain,Male,2,1,1,0,1.2051013831901694,-0.7553720748175714,0.3413519501232164,-1.2258476714090278,1.6620017440719626
France,Male,2,1,0,1,-0.9263344132743214,1.6284676927149706,0.6871298574603482,1.2224374460152536,0.5751737198881213
Germany,Male,2,0,0,1,-3.1095040882937757,0.0074566507928420294,-1.7333154938995745,0.5328582670125522,0.4088479275463095
France,Male,1,1,1,0,0.5739480648196164,1.4377605113123673,1.378685672134612,0.656448271587373,1.4980382474844252
Spain,Female,1,1,1,0,-1.9299716572406107,-0.4693113027136664,-0.004425957213915414,-0.007762237936173459,1.0186238441025208
France,Female,1,1,0,0,-1.5471409559338818,-0.4693113027136664,-0.695981771888179,0.5010343589108289,-1.579632129977491
Spain,Female,2,1,1,0,0.9774723175483306,-0.3739577120123647,1.03290776479748,-1.2258476714090278,0.28675957926718926
France,Female,2,1,0,0,-0.6573182447885119,-0.27860412131106305,-1.3875375865624426,0.9377717922993838,-0.963388200695774
France,Female,2,1,1,0,0.17042381209090204,0.8656389671045572,-1.0417596792253108,-1.2258476714090278,0.8436821496603932
France,Male,1,0,1,1,0.8946981118603892,-0.27860412131106305,1.378685672134612,-1.2258476714090278,1.5403291668011947
Spain,Female,1,1,0,0,-1.7126893673097645,-0.8507256655188732,0.6871298574603482,-1.2258476714090278,0.12132532099473033
Spain,Female,1,0,1,1,-0.6262779176555339,-0.18325053060976135,-1.7333154938995745,-0.19457998819206487,-0.6665362213423857
Germany,Female,1,0,1,0,-1.3712457688470063,-0.3739577120123647,1.03290776479748,1.0446427977583197,1.6117238828126401
Spain,Female,2,1,0,0,-0.7193988990544679,-0.9460792562201749,1.03290776479748,-1.2258476714090278,-0.9277910033344727
Germany,Female,2,1,1,0,1.3913433459880375,-0.5646648934149681,-0.004425957213915414,0.9638496613441684,1.2003192525527653
France,Female,1,1,1,0,1.536198205941935,1.247053329909764,-0.35020386455104724,1.3578770935019004,-0.1914325512507623
Spain,Male,1,1,1,0,0.49117385913167494,-0.08789693990845966,1.7244635794717436,0.2969026832593649,0.08933808019277677
France,Female,1,1,0,0,0.8222706818834405,0.1981638321954454,-0.35020386455104724,1.4594194058177727,0.4896146194114443
